geography_type_norm,geography_id,county_name,geography_desc_full,total_units,speed_25_3,speed_100_20,speed_1000_100,pct_broadband_25mbps,pct_broadband_100mbps,county_fips,math_score_avg,reading_score_avg,total_students,n_districts,broadband_category
county,45069,Marlboro County,"Marlboro County, SC",17189,1.0,1.0,0.834254465,100.0,100.0,45069,-0.6597252168720182,-0.6584032235787144,42308.0,1.0,High-Speed
county,45073,Oconee County,"Oconee County, SC",49998,1.0,1.0,0.821332853,100.0,100.0,45073,-0.0970646363403218,-0.0968940702680564,104666.0,1.0,High-Speed
county,45075,Orangeburg County,"Orangeburg County, SC",51085,1.0,1.0,0.420651855,100.0,100.0,45075,-0.6023821236988046,-0.6015594947348453,132987.0,1.0,High-Speed
county,45077,Pickens County,"Pickens County, SC",70491,1.0,0.999971628,0.620788469,100.0,99.9971628,45077,-0.0021264750955867,-0.0021910775658735,165841.0,1.0,High-Speed
county,45079,Richland County,"Richland County, SC",206124,1.0,1.0,0.494867167,100.0,100.0,45079,-0.1697142408395292,-0.1695906487537727,580350.0,1.0,High-Speed
county,45081,Saluda County,"Saluda County, SC",12064,1.0,1.0,0.780006631,100.0,100.0,45081,-0.3623602425157547,-0.3615212250455291,27909.0,1.0,High-Speed
county,45083,Spartanburg County,"Spartanburg County, SC",166873,1.0,0.999964045,0.392861637,100.0,99.9964045,45083,-0.0590732832974382,-0.05902928957128299,472687.0,1.0,High-Speed
county,45085,Sumter County,"Sumter County, SC",61920,1.0,1.0,0.587273902,100.0,100.0,45085,-0.4076961338887801,-0.4072324223209109,166403.0,1.0,High-Speed
county,45087,Union County,"Union County, SC",15821,1.0,1.0,0.187914797,100.0,100.0,45087,-0.3479947553410279,-0.347370687239493,42337.0,1.0,High-Speed
county,45089,Williamsburg County,"Williamsburg County, SC",18009,1.0,1.0,0.699816758,100.0,100.0,45089,-0.6373263490410954,-0.636272404760525,42695.0,1.0,High-Speed
county,45091,York County,"York County, SC",140386,1.0,0.99997863,0.467767441,100.0,99.997863,45091,0.1242308179265065,0.1240764019233027,436594.0,1.0,High-Speed
county,46003,Aurora County,"Aurora County, SD",1924,1.0,1.0,0.98960499,100.0,100.0,46003,0.1936913201927521,0.1935737586808161,4486.0,1.0,High-Speed
county,46005,Beadle County,"Beadle County, SD",10127,1.0,1.0,0.283499556,100.0,100.0,46005,-0.1492414145657237,-0.1490186343107323,24733.0,1.0,High-Speed
county,46007,Bennett County,"Bennett County, SD",1551,1.0,1.0,0.831076725,100.0,100.0,46007,-0.6115503437328748,-0.6088214530972719,6295.0,1.0,High-Speed
county,46009,Bon Homme County,"Bon Homme County, SD",4364,1.0,1.0,0.849679193,100.0,100.0,46009,0.1291257140038947,0.1289481881740504,9411.0,1.0,High-Speed
county,46011,Brookings County,"Brookings County, SD",19184,1.0,1.0,0.35352377,100.0,100.0,46011,0.2029813984958503,0.2024804710366595,38631.0,1.0,High-Speed
county,46013,Brown County,"Brown County, SD",21665,1.0,1.0,0.864943457,100.0,100.0,46013,0.231763579699595,0.2313709134144789,48679.0,1.0,High-Speed
county,46015,Brule County,"Brule County, SD",3478,1.0,1.0,0.989936745,100.0,100.0,46015,0.0909753681028506,0.0909892987182884,10580.0,1.0,High-Speed
county,46019,Butte County,"Butte County, SD",6379,1.0,1.0,0.143909704,100.0,100.0,46019,-0.0601834807822153,-0.0599055104503416,15073.0,1.0,High-Speed
county,46021,Campbell County,"Campbell County, SD",1462,1.0,1.0,0.999316005,100.0,100.0,46021,0.3511114283794823,0.3430308855946671,1046.0,1.0,High-Speed
county,46023,Charles Mix County,"Charles Mix County, SD",6175,1.0,1.0,0.730202429,100.0,100.0,46023,-0.1516803860267683,-0.1513029692927829,15986.0,1.0,High-Speed
county,46025,Clark County,"Clark County, SD",2446,1.0,1.0,0.96688471,100.0,100.0,46025,-0.0934662398028944,-0.0932204535480386,5400.0,1.0,High-Speed
county,46027,Clay County,"Clay County, SD",7761,1.0,1.0,0.894601211,100.0,100.0,46027,0.2016570700630411,0.20060483733457363,12785.0,1.0,High-Speed
county,46029,Codington County,"Codington County, SD",16647,1.0,1.0,0.179792155,100.0,100.0,46029,0.2251768127060191,0.2247673179019056,40592.0,1.0,High-Speed
county,46031,Corson County,"Corson County, SD",1973,1.0,1.0,0.606183477,100.0,100.0,46031,-0.7370590013487565,-0.7341769336722223,7804.0,1.0,High-Speed
county,46033,Custer County,"Custer County, SD",6840,1.0,1.0,0.89254386,100.0,100.0,46033,-0.0516528090741801,-0.0520076397369033,8580.0,1.0,High-Speed
county,46035,Davison County,"Davison County, SD",11504,1.0,1.0,0.959666203,100.0,100.0,46035,0.2962326890209362,0.2956808444267885,27204.0,1.0,High-Speed
county,46037,Day County,"Day County, SD",5082,1.0,1.0,0.985045258,100.0,100.0,46037,0.0345169252480051,0.0347794720845169,7497.0,1.0,High-Speed
county,46039,Deuel County,"Deuel County, SD",2902,1.0,1.0,0.991040662,100.0,100.0,46039,0.1450988535446332,0.1448493690202961,6159.0,1.0,High-Speed
county,46041,Dewey County,"Dewey County, SD",3022,1.0,1.0,0.020185308,100.0,100.0,46041,-0.5427265764819595,-0.5412815348945731,11433.0,1.0,High-Speed
county,46043,Douglas County,"Douglas County, SD",2072,1.0,1.0,0.993725869,100.0,100.0,46043,0.3196204954605305,0.3181511351249685,2726.0,1.0,High-Speed
county,46045,Edmunds County,"Edmunds County, SD",2609,1.0,1.0,0.879647374,100.0,100.0,46045,0.1008292326987577,0.1006338832842468,5943.0,1.0,High-Speed
county,46047,Fall River County,"Fall River County, SD",5980,1.0,1.0,0.758862876,100.0,100.0,46047,-0.0235064779594046,-0.0234283082819431,9735.0,1.0,High-Speed
county,46049,Faulk County,"Faulk County, SD",1400,1.0,1.0,0.972142857,100.0,100.0,46049,0.290563967014431,0.2891620020894708,3066.0,1.0,High-Speed
county,46051,Grant County,"Grant County, SD",4814,1.0,1.0,0.914416286,100.0,100.0,46051,0.185062319048828,0.1845903853330289,10075.0,1.0,High-Speed
county,46053,Gregory County,"Gregory County, SD",3057,1.0,1.0,0.966633955,100.0,100.0,46053,0.08755779106244832,0.0871745674563622,6076.0,1.0,High-Speed
county,46055,Haakon County,"Haakon County, SD",1435,1.0,1.0,0.983972125,100.0,100.0,46055,0.1318497950724176,0.1303716839197831,2881.0,1.0,High-Speed
county,46057,Hamlin County,"Hamlin County, SD",3884,1.0,1.0,0.997940268,100.0,100.0,46057,0.2220076289305115,0.2213480950351992,11287.0,1.0,High-Speed
county,46059,Hand County,"Hand County, SD",2142,1.0,1.0,0.9589169,100.0,100.0,46059,0.1849639816376791,0.1838385943049882,4090.0,1.0,High-Speed
county,46061,Hanson County,"Hanson County, SD",1771,1.0,1.0,0.949181254,100.0,100.0,46061,0.128667720677757,0.1285423152528375,6026.0,1.0,High-Speed
county,46063,Harding County,"Harding County, SD",960,1.0,1.0,0.253125,100.0,100.0,46063,0.0675577315154007,0.0660937483664411,1569.0,1.0,High-Speed
county,46065,Hughes County,"Hughes County, SD",10029,1.0,1.0,0.977565061,100.0,100.0,46065,0.0760318647179949,0.0759443665949517,25879.0,1.0,High-Speed
county,46067,Hutchinson County,"Hutchinson County, SD",5071,1.0,1.0,0.989942812,100.0,100.0,46067,0.1150154364777641,0.1145771752989647,11779.0,1.0,High-Speed
county,46069,Hyde County,"Hyde County, SD",909,1.0,1.0,1.0,100.0,100.0,46069,-0.5683396082580454,-0.5643823652382648,4824.0,1.0,High-Speed
county,46071,Jackson County,"Jackson County, SD",1586,1.0,1.0,0.704918033,100.0,100.0,46071,-0.4471403720243984,-0.444545013016594,4077.0,1.0,High-Speed
county,46073,Jerauld County,"Jerauld County, SD",1271,1.0,1.0,0.997639654,100.0,100.0,46073,-0.1803482830753692,-0.1803058910460445,2805.0,1.0,High-Speed
county,46075,Jones County,"Jones County, SD",929,1.0,1.0,0.980624327,100.0,100.0,46075,0.1985954037168124,0.1977500868854329,1685.0,1.0,High-Speed
county,46077,Kingsbury County,"Kingsbury County, SD",3812,1.0,1.0,0.949895068,100.0,100.0,46077,0.1006199424821654,0.1003513300596994,8908.0,1.0,High-Speed
county,46079,Lake County,"Lake County, SD",7019,1.0,1.0,0.519447215,100.0,100.0,46079,0.1998675968966281,0.1992462865056513,16341.0,1.0,High-Speed
county,46081,Lawrence County,"Lawrence County, SD",17804,1.0,1.0,0.516288475,100.0,100.0,46081,0.0864331389986854,0.0861312538710021,27469.0,1.0,High-Speed
county,46083,Lincoln County,"Lincoln County, SD",35594,1.0,1.0,0.766870821,100.0,100.0,46083,0.1730696445042051,0.1728133173254308,62839.0,1.0,High-Speed
county,46085,Lyman County,"Lyman County, SD",2483,1.0,1.0,0.981474023,100.0,100.0,46085,-0.2140737881085788,-0.2117346651449038,4723.0,1.0,High-Speed
county,46087,McCook County,"McCook County, SD",3289,1.0,1.0,0.978412891,100.0,100.0,46087,0.178939859951425,0.1783948790474213,8460.0,1.0,High-Speed
county,46089,McPherson County,"McPherson County, SD",1934,1.0,1.0,0.999482937,100.0,100.0,46089,0.1188129313353766,0.1186369825358941,3388.0,1.0,High-Speed
county,46091,Marshall County,"Marshall County, SD",3453,1.0,1.0,0.997972777,100.0,100.0,46091,0.1418872970760333,0.1415261457513012,6024.0,1.0,High-Speed
county,46093,Meade County,"Meade County, SD",16304,1.0,1.0,0.287475466,100.0,100.0,46093,0.1096934599180263,0.1093605209802091,29321.0,1.0,High-Speed
county,46095,Mellette County,"Mellette County, SD",1078,1.0,1.0,0.631725417,100.0,100.0,46095,-0.5528469500202469,-0.549823598169753,3728.0,1.0,High-Speed
county,46097,Miner County,"Miner County, SD",1834,1.0,1.0,0.972737186,100.0,100.0,46097,0.23849933843700677,0.2373263543196159,3335.0,1.0,High-Speed
county,46099,Minnehaha County,"Minnehaha County, SD",102440,1.0,1.0,0.795821945,100.0,100.0,46099,0.1522362564744111,0.151985227220827,271373.0,1.0,High-Speed
county,46101,Moody County,"Moody County, SD",3599,1.0,1.0,0.901639344,100.0,100.0,46101,-0.0486367216230718,-0.0485053422190138,8470.0,1.0,High-Speed
county,46102,Oglala Lakota County,"Oglala Lakota County, SD",4398,1.0,1.0,0.567758072,100.0,100.0,46102,-1.223304384030902,-1.218600654909983,25460.0,1.0,High-Speed
county,46103,Pennington County,"Pennington County, SD",61307,1.0,1.0,0.318103969,100.0,100.0,46103,-0.0521832161981824,-0.0520960391215256,154605.0,1.0,High-Speed
county,46105,Perkins County,"Perkins County, SD",2323,1.0,1.0,0.179078777,100.0,100.0,46105,0.0904055689335128,0.0902416761494523,3626.0,1.0,High-Speed
county,46107,Potter County,"Potter County, SD",2667,1.0,1.0,0.999250094,100.0,100.0,46107,0.2332656267153146,0.2321136062255023,3233.0,1.0,High-Speed
county,46109,Roberts County,"Roberts County, SD",6632,1.0,1.0,0.94194813,100.0,100.0,46109,-0.4597641164139688,-0.4584618263256934,15850.0,1.0,High-Speed
county,46111,Sanborn County,"Sanborn County, SD",1603,1.0,1.0,0.997504679,100.0,100.0,46111,0.0615180400876035,0.061337139641452,3774.0,1.0,High-Speed
county,46115,Spink County,"Spink County, SD",4122,1.0,1.0,0.869238234,100.0,100.0,46115,-0.0051223118487751,-0.0051138502186743,10591.0,1.0,High-Speed
county,46117,Stanley County,"Stanley County, SD",2187,1.0,1.0,0.930955647,100.0,100.0,46117,-0.0302758662729368,-0.0305383653348094,3982.0,1.0,High-Speed
county,46119,Sully County,"Sully County, SD",1586,1.0,1.0,1.0,100.0,100.0,46119,0.2015103430219684,0.1981919422545364,2071.0,1.0,High-Speed
county,46121,Todd County,"Todd County, SD",4348,1.0,1.0,0.170653174,100.0,100.0,46121,-1.158367622634584,-1.153933093923397,21590.0,1.0,High-Speed
county,46123,Tripp County,"Tripp County, SD",3564,1.0,1.0,0.930695847,100.0,100.0,46123,-0.013887799294924,-0.013964749179448,8017.0,1.0,High-Speed
county,46125,Turner County,"Turner County, SD",5035,1.0,1.0,0.660178749,100.0,100.0,46125,0.1585944344604616,0.1580473771597784,11702.0,1.0,High-Speed
county,46127,Union County,"Union County, SD",10705,1.0,1.0,0.648014946,100.0,100.0,46127,0.22047935132679097,0.2199482704804912,26603.0,1.0,High-Speed
county,46129,Walworth County,"Walworth County, SD",3961,1.0,1.0,0.999747539,100.0,100.0,46129,0.0570993897265745,0.0570512528893608,7587.0,1.0,High-Speed
county,46135,Yankton County,"Yankton County, SD",13327,1.0,1.0,0.133938621,100.0,100.0,46135,0.1212784999580721,0.1210189397551435,26348.0,1.0,High-Speed
county,46137,Ziebach County,"Ziebach County, SD",1284,1.0,1.0,0.066978193,100.0,100.0,46137,-0.6487686294403197,-0.6464590152747844,9936.0,1.0,High-Speed
county,47001,Anderson County,"Anderson County, TN",40390,1.0,1.0,0.765387472,100.0,100.0,47001,-0.046793713055743806,-0.0469518444978833,100599.0,1.0,High-Speed
county,47005,Benton County,"Benton County, TN",9898,1.0,1.0,0.571731663,100.0,100.0,47005,-0.1241207905501274,-0.1242281604214548,18855.0,1.0,High-Speed
county,47007,Bledsoe County,"Bledsoe County, TN",7037,1.0,1.0,0.957368197,100.0,100.0,47007,-0.2821920655423338,-0.28170607159415323,14806.0,1.0,High-Speed
county,47009,Blount County,"Blount County, TN",67966,1.0,0.999985287,0.509504752,100.0,99.9985287,47009,0.0761754710555898,0.0756837617964574,152720.0,1.0,High-Speed
county,47013,Campbell County,"Campbell County, TN",23562,1.0,0.999957559,0.4352347,100.0,99.9957559,47013,-0.3418140001946089,-0.3415482114645239,46137.0,1.0,High-Speed
county,47015,Cannon County,"Cannon County, TN",7594,1.0,1.0,0.999209903,100.0,100.0,47015,-0.3146332274724549,-0.314537882286548,16746.0,1.0,High-Speed
county,47017,Carroll County,"Carroll County, TN",15376,1.0,1.0,0.344758065,100.0,100.0,47017,-0.039983111531701,-0.0402992432998583,38311.0,1.0,High-Speed
county,47021,Cheatham County,"Cheatham County, TN",19556,1.0,1.0,0.765851912,100.0,100.0,47021,-0.0930895506353577,-0.0932338645293786,54380.0,1.0,High-Speed
county,47023,Chester County,"Chester County, TN",8620,1.0,1.0,0.998607889,100.0,100.0,47023,-0.0025678592250691,-0.0022263623028011,23669.0,1.0,High-Speed
county,47025,Claiborne County,"Claiborne County, TN",18134,1.0,1.0,0.876971435,100.0,100.0,47025,-0.2094648008724804,-0.2097339762919023,36694.0,1.0,High-Speed
county,47027,Clay County,"Clay County, TN",4923,1.0,1.0,0.999187487,100.0,100.0,47027,-0.3376775728057862,-0.3363610399897851,8832.0,1.0,High-Speed
county,47029,Cocke County,"Cocke County, TN",21184,1.0,0.999952795,0.960205816,100.0,99.9952795,47029,-0.0746737176414688,-0.0748078786677543,44911.0,1.0,High-Speed
county,47031,Coffee County,"Coffee County, TN",29133,1.0,1.0,0.619503656,100.0,100.0,47031,-0.1362734456819914,-0.1362648008468146,70248.0,1.0,High-Speed
county,47033,Crockett County,"Crockett County, TN",7252,1.0,1.0,0.999310535,100.0,100.0,47033,-0.0656674823771649,-0.0655708964928473,24614.0,1.0,High-Speed
county,47035,Cumberland County,"Cumberland County, TN",35891,1.0,1.0,0.831629099,100.0,100.0,47035,-0.0049138103411655,-0.0055852359173966,60530.0,1.0,High-Speed
county,47037,Davidson County,"Davidson County, TN",422928,1.0,1.0,0.901009155,100.0,100.0,47037,-0.3665041255620023,-0.3660032691366831,647366.0,1.0,High-Speed
county,47039,Decatur County,"Decatur County, TN",7672,1.0,1.0,0.923618352,100.0,100.0,47039,-0.0804693890425145,-0.0813293182612356,13431.0,1.0,High-Speed
county,47041,DeKalb County,"DeKalb County, TN",12067,1.0,1.0,0.997016657,100.0,100.0,47041,-0.1560664216898854,-0.1563437998348641,24295.0,1.0,High-Speed
county,47043,Dickson County,"Dickson County, TN",27159,1.0,1.0,0.789277956,100.0,100.0,47043,0.0993673725044569,0.098860099160298,70398.0,1.0,High-Speed
county,47045,Dyer County,"Dyer County, TN",18957,1.0,1.0,0.327899984,100.0,100.0,47045,0.0110986674004008,0.010191778945685702,54933.0,1.0,High-Speed
county,47047,Fayette County,"Fayette County, TN",20828,1.0,1.0,0.958037258,100.0,100.0,47047,-0.5349057297237454,-0.5337523232534537,28537.0,1.0,High-Speed
county,47049,Fentress County,"Fentress County, TN",11020,1.0,1.0,1.0,100.0,100.0,47049,-0.2177500397267461,-0.2179453784161364,23524.0,1.0,High-Speed
county,47051,Franklin County,"Franklin County, TN",23122,1.0,1.0,0.468212092,100.0,100.0,47051,-0.2043451447532108,-0.203782175694027,53444.0,1.0,High-Speed
county,47053,Gibson County,"Gibson County, TN",26228,1.0,1.0,0.566074424,100.0,100.0,47053,0.0319114037896757,0.0312209624602253,74536.0,1.0,High-Speed
county,47055,Giles County,"Giles County, TN",16697,1.0,1.0,0.706593999,100.0,100.0,47055,-0.2481936798819386,-0.2479490877141226,33778.0,1.0,High-Speed
county,47057,Grainger County,"Grainger County, TN",13834,1.0,1.0,0.984530866,100.0,100.0,47057,-0.2753673499494123,-0.2751918835174376,29616.0,1.0,High-Speed
county,47059,Greene County,"Greene County, TN",37751,1.0,1.0,0.447882175,100.0,100.0,47059,-0.0934995871270337,-0.0938982667600851,79063.0,1.0,High-Speed
county,47061,Grundy County,"Grundy County, TN",7599,1.0,1.0,0.855507304,100.0,100.0,47061,-0.3933449316678845,-0.3929823255533775,17661.0,1.0,High-Speed
county,47063,Hamblen County,"Hamblen County, TN",32095,1.0,1.0,0.993051877,100.0,100.0,47063,-0.0847107862765602,-0.0848805286362645,85131.0,1.0,High-Speed
county,47065,Hamilton County,"Hamilton County, TN",188395,1.0,0.999989384,0.965062767,100.0,99.9989384,47065,-0.1188843654544567,-0.1188872369731553,359265.0,1.0,High-Speed
county,47067,Hancock County,"Hancock County, TN",4401,1.0,1.0,0.997046126,100.0,100.0,47067,-0.5853040683292113,-0.5842231915534073,8282.0,1.0,High-Speed
county,47069,Hardeman County,"Hardeman County, TN",12674,1.0,1.0,0.984219662,100.0,100.0,47069,-0.3420500843881181,-0.3416215988022017,32307.0,1.0,High-Speed
county,47071,Hardin County,"Hardin County, TN",17433,1.0,1.0,0.387770321,100.0,100.0,47071,-0.2370858016484425,-0.2363948215046279,29096.0,1.0,High-Speed
county,47073,Hawkins County,"Hawkins County, TN",30915,1.0,1.0,0.814329613,100.0,100.0,47073,-0.1162603409299686,-0.1159618469825478,71925.0,1.0,High-Speed
county,47075,Haywood County,"Haywood County, TN",9427,1.0,1.0,0.557865705,100.0,100.0,47075,-0.4633620691426718,-0.4623086590481453,26352.0,1.0,High-Speed
county,47077,Henderson County,"Henderson County, TN",15065,1.0,1.0,0.790839695,100.0,100.0,47077,0.10975964123001601,0.1090100910200472,40483.0,1.0,High-Speed
county,47079,Henry County,"Henry County, TN",20088,1.0,1.0,0.30993628,100.0,100.0,47079,9.55646178914e-06,-0.0003347410133489,39700.0,1.0,High-Speed
county,47081,Hickman County,"Hickman County, TN",12465,1.0,1.0,0.730124348,100.0,100.0,47081,-0.1345112894094785,-0.1339870166059637,29642.0,1.0,High-Speed
county,47083,Houston County,"Houston County, TN",4660,1.0,1.0,0.993133047,100.0,100.0,47083,-0.1484323434690732,-0.1490583155426565,11544.0,1.0,High-Speed
county,47085,Humphreys County,"Humphreys County, TN",10300,1.0,1.0,0.998834951,100.0,100.0,47085,-0.09719196604246902,-0.09719392625337331,24580.0,1.0,High-Speed
county,47087,Jackson County,"Jackson County, TN",6879,1.0,1.0,0.99912778,100.0,100.0,47087,-0.282816973719639,-0.2825167219209707,12470.0,1.0,High-Speed
county,47089,Jefferson County,"Jefferson County, TN",29763,1.0,1.0,0.976245674,100.0,100.0,47089,-0.2391681018062773,-0.2396256852102831,60594.0,1.0,High-Speed
county,47091,Johnson County,"Johnson County, TN",10267,1.0,1.0,0.5690075,100.0,100.0,47091,-0.0470609164215539,-0.0466392730303063,17532.0,1.0,High-Speed
county,47093,Knox County,"Knox County, TN",240963,1.0,1.0,0.939032134,100.0,100.0,47093,0.0057589145886138,0.0055106679826784,483251.0,1.0,High-Speed
county,47095,Lake County,"Lake County, TN",3013,1.0,1.0,1.0,100.0,100.0,47095,-0.5507591826025141,-0.5496689623361233,7137.0,1.0,High-Speed
county,47097,Lauderdale County,"Lauderdale County, TN",12309,1.0,1.0,0.600454952,100.0,100.0,47097,-0.2807451132698797,-0.2806530414033105,37461.0,1.0,High-Speed
county,47099,Lawrence County,"Lawrence County, TN",21911,1.0,0.999954361,0.680662681,100.0,99.9954361,47099,0.0973505759023908,0.0970914225273813,55614.0,1.0,High-Speed
